parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,bedroomflag,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
14167169,-0.0566,"Monday, January 25, 2016",,,,3.0000,4.0000,true,,,3.0000,,,2325.0000,2325.0000,,,,,06059,,3.0000,2.0000,696.0000,true,,33902992.0000,-117839968.0000,9126.0000,1.0000,,,1,,122,261,,060590218.092001,21412,1286,,97078,8.0000,,,,,,,1968.0000,2.0000,,184387.0000,385742.0000,2015.0000,201355.0000,4605.9399,,,60590218092001
14202514,0.0440,"Monday, January 25, 2016",,,,2.5000,3.0000,false,,,2.5000,,,2467.0000,2467.0000,,,,,06059,,2.0000,2.0000,637.0000,,,33878104.0000,-117709696.0000,7700.0000,,,,,,122,261,,060590218.282002,21412,1286,,97079,0.0000,,1.0000,,,,,1990.0000,,,258125.0000,477006.0000,2015.0000,218881.0000,5901.8198,,,60590218282002
11742681,-0.0523,"Monday, January 25, 2016",,,,2.0000,4.0000,true,,7.0000,2.0000,,,1580.0000,,,1580.0000,,,06037,,2.0000,,,,,34044720.0000,-118333896.0000,4061.0000,,,,,,0200,246,LARD1.5,060372182.202009,12447,3101,274514,96000,0.0000,,,,2.0000,,,1922.0000,,,137513.0000,457314.0000,2015.0000,319801.0000,5722.3999,,,60372182202009
14645733,0.1519,"Monday, January 25, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1360.0000,1360.0000,,,,,06059,,2.0000,2.0000,0.0000,,24,33691324.0000,-117982616.0000,,,,,,,34,266,,060590992.354001,25218,1286,,96964,6.0000,,,,,,,1973.0000,2.0000,,81837.0000,460757.0000,2015.0000,378920.0000,5355.8799,,,60590992354001
12056578,0.1510,"Monday, January 25, 2016",1,,,3.0000,4.0000,true,,4.0000,3.0000,,,2606.0000,2606.0000,,,,,06037,,3.0000,,,,2,34166940.0000,-118278568.0000,6678.0000,1.0000,,,,1,0101,261,GLR1,060373012.063004,45457,3101,273837,96321,0.0000,,,,1.0000,,,1941.0000,,,243958.0000,714151.0000,2015.0000,470193.0000,8012.8398,,,60373012063004
11083982,0.1354,"Monday, January 25, 2016",,,,2.0000,4.0000,true,,4.0000,2.0000,,,1864.0000,1864.0000,,,,,06037,,2.0000,,,,2,34255104.0000,-118515280.0000,11385.0000,1.0000,,,,1,0101,261,LARE11,060371113.022007,12447,3101,33183,96355,0.0000,,,,1.0000,,,1959.0000,,,111986.0000,141743.0000,2015.0000,29757.0000,2001.3700,,,60371113022007
17055937,0.0218,"Monday, January 25, 2016",,,,1.0000,3.0000,false,,,1.0000,,1164.0000,1164.0000,1164.0000,,,1164.0000,,06111,,1.0000,1.0000,324.0000,,,34453352.0000,-119237592.0000,6500.0000,,,,,,1110,261,,061110009.031007,13091,2061,,97099,6.0000,,,,,330.0000,,1948.0000,1.0000,,84000.0000,464000.0000,2015.0000,380000.0000,5761.9800,,,61110009031007
12207591,-0.0346,"Monday, January 25, 2016",,,,3.0000,3.0000,false,,4.0000,3.0000,,,1642.0000,1642.0000,,,,,06037,,3.0000,,,,7,33962960.0000,-118313000.0000,5115.0000,,,,,,0100,261,LAR1,060372381.003001,12447,3101,118208,96028,0.0000,,,,1.0000,,,1930.0000,,,127160.0000,258030.0000,2015.0000,130870.0000,3306.5300,,,60372381003001
17202143,0.0090,"Monday, January 25, 2016",,,,2.5000,2.0000,false,,,2.5000,,738.0000,1420.0000,1420.0000,,,738.0000,,06111,1.0000,2.0000,1.0000,0.0000,,,34265920.0000,-118899800.0000,,,,,,,1129,266,,061110076.071017,25974,2061,,97097,5.0000,,1.0000,,,,,1997.0000,2.0000,,161375.0000,322750.0000,2015.0000,161375.0000,3622.4399,,,61110076071017
14709610,0.0602,"Monday, January 25, 2016",,,,1.0000,1.0000,false,,,1.0000,,,593.0000,593.0000,,,,,06059,,1.0000,1.0000,0.0000,,,33777600.0000,-117855000.0000,,,,,,,34,266,,060590759.022011,33252,1286,,97064,0.0000,,,,,,,1968.0000,,,35242.0000,214000.0000,2015.0000,178758.0000,2587.1599,,,60590759022011
14599028,0.0411,"Monday, January 25, 2016",,,,3.0000,4.0000,true,,,3.0000,,,2525.0000,2525.0000,,,,,06059,,3.0000,2.0000,0.0000,,,33700264.0000,-117722384.0000,,,,,,,1,266,,060590524.262082,52650,1286,403196,96952,0.0000,,,,,,,2013.0000,,,467335.0000,897688.0000,2015.0000,430353.0000,15263.5596,,,60590524262082
14710378,-0.0619,"Monday, January 25, 2016",,,,2.5000,3.0000,false,,,2.5000,,,1578.0000,1578.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33675908.0000,-117810808.0000,,,,,,,34,266,,060590525.201001,52650,1286,276119,96948,0.0000,,1.0000,,,,,1980.0000,,,129725.0000,585000.0000,2015.0000,455275.0000,6240.7002,,,60590525201001
14437787,-0.1427,"Monday, January 25, 2016",,,,4.5000,4.0000,true,,,4.5000,,,3528.0000,3528.0000,,,,,06059,,4.0000,2.0000,672.0000,,,33458670.0000,-117615920.0000,5941.0000,,,,,,1,261,,060590421.123008,13693,1286,,96983,0.0000,,1.0000,,,,,2003.0000,,,509005.0000,1069536.0000,2015.0000,560531.0000,11961.2002,,,60590421123008
11091577,0.0109,"Monday, January 25, 2016",,,,3.0000,4.0000,true,,4.0000,3.0000,,,2587.0000,2587.0000,,,,,06037,,3.0000,,,,2,34244972.0000,-118539160.0000,17047.0000,1.0000,,,,1,0101,261,LARA,060371152.013004,12447,3101,33183,96354,0.0000,,,,1.0000,,,1954.0000,,,194911.0000,553903.0000,2015.0000,358992.0000,6990.6401,,,60371152013004
14663090,0.0392,"Monday, January 25, 2016",1,7,,2.5000,3.0000,false,,,2.5000,,,1512.0000,1512.0000,,,,,06059,,2.0000,2.0000,0.0000,,6,33685944.0000,-117881344.0000,,1.0000,,,,1,34,266,,060590639.082012,38032,1286,,96958,6.0000,,1.0000,6,,,,1976.0000,2.0000,true,107987.0000,477860.0000,2015.0000,369873.0000,5524.2402,,,60590639082019
17216976,-0.0377,"Monday, January 25, 2016",,,,3.0000,4.0000,true,,,3.0000,,1327.0000,2713.0000,2713.0000,,,1327.0000,,06111,2.0000,3.0000,2.0000,586.0000,,,34213912.0000,-118813464.0000,7438.0000,,,,,,1111,261,,061110075.102006,34278,2061,,96385,9.0000,,,,,300.0000,,1997.0000,2.0000,,556909.0000,928181.0000,2015.0000,371272.0000,9844.7402,,,61110075102006
12564550,-0.0440,"Monday, January 25, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,829.0000,829.0000,,,,,06037,,1.0000,,,,7,33880340.0000,-118206536.0000,5053.0000,,,,,,0100,261,LBR1N,060375704.033002,46298,3101,276476,96239,0.0000,,,,1.0000,,,1939.0000,,,57446.0000,117428.0000,2015.0000,59982.0000,1636.3300,,,60375704033002
12417231,0.0392,"Monday, January 25, 2016",,,,3.0000,4.0000,true,,4.0000,3.0000,,,2289.0000,2289.0000,,,,,06037,,3.0000,,,,2,33865812.0000,-118106744.0000,5008.0000,,,,,,0100,261,CERS5000,060375545.211034,10774,3101,,96206,0.0000,,,,1.0000,,,1968.0000,,,191483.0000,371747.0000,2015.0000,180264.0000,4540.0098,,,60375545211034
14308854,-0.0030,"Monday, January 25, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1684.0000,1684.0000,,,,,06059,,2.0000,2.0000,441.0000,,,33664808.0000,-117822656.0000,5300.0000,,,,,,122,261,,060590626.121018,52650,1286,275824,96947,7.0000,,,,,,,1965.0000,1.0000,,47097.0000,98050.0000,2015.0000,50953.0000,7920.4199,,,60590626121018
12986483,0.0070,"Monday, January 25, 2016",1,,,3.0000,2.0000,false,,7.0000,3.0000,,,963.0000,963.0000,,,,,06037,,3.0000,,,,2,34072400.0000,-117981000.0000,86863.0000,,,,,,010C,266,BPR3,060374047.023001,10241,3101,,96465,0.0000,,,,1.0000,,,1984.0000,,,129592.0000,188117.0000,2015.0000,58525.0000,2520.9099,,,60374047023001
12059238,-0.0736,"Monday, January 25, 2016",1,,,1.0000,1.0000,false,,7.0000,1.0000,,,805.0000,805.0000,,,,,06037,,1.0000,,,,2,34166100.0000,-118263000.0000,45847.0000,1.0000,,,,1,010C,266,GLR4,060373012.032004,45457,3101,275856,96321,0.0000,,,,1.0000,,,1974.0000,,,74900.0000,284000.0000,2015.0000,209100.0000,3062.0601,,,60373012032004
14043072,-0.0233,"Monday, January 25, 2016",,,,3.0000,4.0000,true,,,3.0000,,,2224.0000,2224.0000,,,,,06059,,3.0000,2.0000,462.0000,,,33722420.0000,-118024256.0000,6540.0000,,,,,,122,261,,060590994.071019,25218,1286,,96967,8.0000,,,,,,,1968.0000,2.0000,,135422.0000,360724.0000,2015.0000,225302.0000,4282.9600,,,60590994071019
14068780,0.0296,"Monday, January 25, 2016",,,,3.5000,5.0000,true,,,3.5000,,,3490.0000,3490.0000,,,,,06059,,3.0000,2.0000,656.0000,,,33711388.0000,-118041416.0000,6929.0000,,,,,,122,261,,060590994.171013,25218,1286,,96967,0.0000,,1.0000,,,,,2000.0000,,,486390.0000,1461010.0000,2015.0000,974620.0000,16217.1602,,,60590994171013
12841031,0.0090,"Monday, January 25, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1316.0000,1316.0000,,,,,06037,,2.0000,,,,7,34041968.0000,-117942128.0000,12212.0000,,,,,,0100,261,LPR106,060374075.013008,118694,3101,,96488,0.0000,,,,1.0000,,,1952.0000,,,32615.0000,46867.0000,2015.0000,14252.0000,3670.9800,,,60374075013008
12971099,0.0070,"Monday, January 25, 2016",1,,,3.0000,4.0000,true,,7.0000,3.0000,,,1669.0000,1669.0000,,,,,06037,,3.0000,,,,2,34136576.0000,-117965152.0000,2113.0000,,,,,,010D,269,DUR39000,060374300.022009,24435,3101,,96270,0.0000,,,,1.0000,,,2000.0000,,,123762.0000,333124.0000,2015.0000,209362.0000,4906.9902,,,60374300022009
11805077,0.0286,"Monday, January 25, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1303.0000,1303.0000,,,,,06037,,2.0000,,,,7,34025996.0000,-118199584.0000,4051.0000,,,,,,0100,261,LAR2,060372048.102008,12447,3101,113886,96004,0.0000,,,,1.0000,,,1910.0000,,,85467.0000,243040.0000,2015.0000,157573.0000,3021.1399,,,60372048102008
11196964,0.0247,"Monday, January 25, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1287.0000,1287.0000,,,,,06037,,2.0000,,,,7,34577584.0000,-118124784.0000,7215.0000,,,,,,0100,261,LCR17000,060379104.031004,40227,3101,,97328,0.0000,,,,1.0000,,,1957.0000,,,66781.0000,88727.0000,2015.0000,21946.0000,2181.5400,Y,12.0000,60379104031004
11507200,0.2327,"Monday, January 25, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,827.0000,827.0000,,,,,06037,,1.0000,,,,7,33891544.0000,-118411464.0000,1419.0000,,,,,,0100,261,MNRM,060376203.052022,19177,3101,,96117,0.0000,,,,1.0000,,,1922.0000,,,49731.0000,231021.0000,2015.0000,181290.0000,2881.9800,,,60376203052022
14391075,0.0450,"Monday, January 25, 2016",,,,3.0000,4.0000,true,,,3.0000,,,2244.0000,2244.0000,,,,,06059,,3.0000,2.0000,633.0000,,,33581688.0000,-117739880.0000,5400.0000,,,,,,122,261,,060590626.332013,37086,1286,,96974,0.0000,,,,,,,1994.0000,,,258085.0000,335417.0000,2015.0000,77332.0000,3326.7000,,,60590626332013
11907934,0.0010,"Monday, January 25, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1708.0000,1708.0000,,,,,06037,,3.0000,,,,2,34076700.0000,-118135000.0000,22816.0000,,,,,,010C,266,ALRPD,060374809.031014,50677,3101,,96533,0.0000,,,,1.0000,,,1988.0000,,,185356.0000,409837.0000,2015.0000,224481.0000,5030.1299,,,60374809031014
12047967,-0.1637,"Monday, January 25, 2016",,,,2.0000,2.0000,false,,7.0000,2.0000,,,1631.0000,1631.0000,,,,,06037,,2.0000,,,,2,34181204.0000,-118234688.0000,10576.0000,,,,,,0100,261,GLR1YY,060373007.012008,45457,3101,275857,96327,0.0000,,,,1.0000,,,1939.0000,,,234843.0000,460738.0000,2015.0000,225895.0000,5205.5298,,,60373007012008
13000479,0.1169,"Monday, January 25, 2016",,,,2.0000,5.0000,true,,7.0000,2.0000,,,1824.0000,,,1824.0000,,,06037,,2.0000,,,,,34089200.0000,-118040952.0000,6441.0000,,,,,,0200,246,EMR2,060374323.003002,51861,3101,,96478,0.0000,,,,2.0000,,,1963.0000,,,177447.0000,532345.0000,2015.0000,354898.0000,8008.6699,,,60374323003002
14605483,-0.0101,"Monday, January 25, 2016",,,,2.0000,2.0000,false,,,2.0000,,,1272.0000,1272.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33851596.0000,-117739184.0000,,,,,,,34,266,,060590219.224003,16764,1286,113455,97027,0.0000,,,,,,,1995.0000,,,163341.0000,219135.0000,2015.0000,55794.0000,2639.5000,,,60590219224009
14692127,0.0109,"Monday, January 25, 2016",,,,1.0000,1.0000,false,,,1.0000,,,890.0000,890.0000,,,,,06059,,1.0000,,,,,33668136.0000,-117986864.0000,,,,,,,1,266,,060590992.431015,25218,1286,,96964,0.0000,,,,,,,1983.0000,,,138893.0000,349000.0000,2015.0000,210107.0000,4197.3999,,,60590992431015
11102254,0.0677,"Monday, January 25, 2016",1,,,5.0000,5.0000,true,,4.0000,5.0000,,,4913.0000,4913.0000,,,,,06037,,5.0000,,,,2,34226284.0000,-118511120.0000,16844.0000,1.0000,,,,1,0101,261,LARA,060371154.011009,12447,3101,33183,96355,0.0000,,,,1.0000,,,1965.0000,,,391322.0000,652200.0000,2015.0000,260878.0000,8291.6797,,,60371154011009
11651270,-0.1450,"Monday, January 25, 2016",,,,3.0000,3.0000,false,,1.0000,3.0000,,,2404.0000,2404.0000,,,,,06037,,3.0000,,,,2,34115880.0000,-118462016.0000,12143.0000,,,,,,0100,261,LARE15,060372621.003000,12447,3101,113688,96058,0.0000,,,,1.0000,,,1961.0000,,,123570.0000,197217.0000,2015.0000,73647.0000,2665.8799,,,60372621003000
14462107,0.0535,"Monday, January 25, 2016",,,,2.5000,3.0000,false,,,2.5000,,,1756.0000,1756.0000,,,,,06059,1.0000,2.0000,2.0000,440.0000,,,33569976.0000,-117655704.0000,5320.0000,,,,,,122,261,,060590320.394002,12773,1286,,96996,4.0000,,1.0000,,,,,1976.0000,1.0000,,110038.0000,485972.0000,2015.0000,375934.0000,5011.3999,,,60590320394002
11907624,0.0889,"Monday, January 25, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1575.0000,1575.0000,,,,,06037,,3.0000,,,,2,34072600.0000,-118142000.0000,187293.0000,1.0000,,,,1,010C,266,ALRPD,060374809.031032,50677,3101,,96533,0.0000,,,,1.0000,,,1981.0000,,,204550.0000,519050.0000,2015.0000,314500.0000,6276.6899,,,60374809031032
11187223,0.0090,"Monday, January 25, 2016",1,,,3.0000,4.0000,true,,4.0000,3.0000,,,2513.0000,2513.0000,,,,,06037,,3.0000,,,,2,34617904.0000,-118229144.0000,11984.0000,,,,,,0100,261,PDA12 1/2,060379103.021005,40227,3101,,97329,0.0000,,,,1.0000,,,2007.0000,,,292400.0000,405500.0000,2015.0000,113100.0000,6141.8799,,,60379103021005
10830000,0.2814,"Monday, January 25, 2016",,,,4.0000,5.0000,true,,7.0000,4.0000,,,2612.0000,,,2612.0000,,,06037,,4.0000,,,,,34197888.0000,-118456960.0000,8349.0000,,,,,,0400,248,LARD1.5,060371278.041003,12447,3101,41466,96414,0.0000,,,,4.0000,,,1952.0000,,,137953.0000,420130.0000,2015.0000,282177.0000,5395.0601,,,60371278041003
11794840,0.0119,"Monday, January 25, 2016",1,,,2.0000,3.0000,false,,,2.0000,,,1213.0000,1213.0000,,,,,06037,,2.0000,,,,2,34048000.0000,-118238000.0000,138016.0000,1.0000,,,,1,010E,266,LAC2,060372060.311026,12447,3101,268057,95993,0.0000,,,,1.0000,,,2005.0000,,,181000.0000,604000.0000,2015.0000,423000.0000,7301.0400,,,60372060311026
14659869,-0.0050,"Monday, January 25, 2016",,,,2.5000,2.0000,false,,,2.5000,,,1675.0000,1675.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33714608.0000,-117823296.0000,,,,,,,1,266,,060590755.154084,27491,1286,,97018,0.0000,,1.0000,,,,,2007.0000,,,282200.0000,489044.0000,2015.0000,206844.0000,8779.8799,,,60590755154084
12224786,2.7450,"Monday, January 25, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1281.0000,1281.0000,,,,,06037,,2.0000,,,,7,33948636.0000,-118316512.0000,5700.0000,,,,,,0100,261,LAR1,060372380.005007,12447,3101,118208,96028,0.0000,,,,1.0000,,,1947.0000,,,94756.0000,336593.0000,2015.0000,241837.0000,4410.6299,,,60372380005007
11794602,-0.0222,"Monday, January 25, 2016",1,,,1.0000,0.0000,false,,,1.0000,,,1730.0000,1730.0000,,,,,06037,,1.0000,,,,2,34041200.0000,-118233000.0000,83048.0000,1.0000,,,,1,010E,266,LAM3,060372060.311051,12447,3101,268057,95994,0.0000,,,,1.0000,,,1923.0000,,,393422.0000,538235.0000,2015.0000,144813.0000,6886.2002,,,60372060311051
14038842,0.0450,"Monday, January 25, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1434.0000,1434.0000,,,,,06059,,2.0000,2.0000,451.0000,,,33733560.0000,-118020088.0000,6000.0000,,,,,,122,261,,060590996.042014,25218,1286,,96965,7.0000,,,,,,,1963.0000,1.0000,,70115.0000,103197.0000,2015.0000,33082.0000,1472.0800,,,60590996042014
14652409,-0.0608,"Monday, January 25, 2016",,,,1.0000,1.0000,false,,,1.0000,,,764.0000,764.0000,,,,,06059,,1.0000,,,,24,33514800.0000,-117752000.0000,,,,,,,34,266,,060590626.324004,52842,1286,,96969,4.0000,,,,,,,1964.0000,1.0000,,52097.0000,479390.0000,2015.0000,427293.0000,5337.1201,,,60590626324004
12129459,0.1328,"Tuesday, January 26, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,2232.0000,2232.0000,,,,,06037,,2.0000,,,,7,34168324.0000,-118038272.0000,17139.0000,1.0000,,,,1,0101,261,SRR1-CUP,060374305.014000,47695,3101,,96278,0.0000,,,,1.0000,,,1945.0000,,,268686.0000,577647.0000,2015.0000,308961.0000,7006.5000,,,60374305014000
12918117,0.0020,"Tuesday, January 26, 2016",,,,2.0000,4.0000,true,,7.0000,2.0000,,,1640.0000,1640.0000,,,,,06037,,2.0000,,,,2,34092448.0000,-117926464.0000,7238.0000,,,,,,0100,261,LCA1YY,060374054.002000,24245,3101,,96473,0.0000,,,,1.0000,,,1963.0000,,,113725.0000,264824.0000,2015.0000,151099.0000,3550.7100,,,60374054002000
12113413,0.0247,"Tuesday, January 26, 2016",1,,,1.0000,1.0000,false,,7.0000,1.0000,,,881.0000,881.0000,,,,,06037,,1.0000,,,,2,34147300.0000,-118114000.0000,52158.0000,1.0000,,,,1,010C,266,PSR3,060374627.005007,47019,3101,274513,96294,0.0000,,,,1.0000,,,1973.0000,,,76791.0000,257762.0000,2015.0000,180971.0000,3140.8301,,,60374627005007
11680088,-0.0845,"Tuesday, January 26, 2016",,,,5.0000,5.0000,true,,10.0000,5.0000,,,4567.0000,4567.0000,,,,,06037,,5.0000,,,,2,34041040.0000,-118671832.0000,54785.0000,1.0000,,,,1,0103,261,LCR120000,060378005.041021,12520,3101,,96116,0.0000,,,,1.0000,,,2007.0000,,,1777566.0000,2986587.0000,2015.0000,1209021.0000,35149.9609,,,60378005041021
12378367,0.0178,"Tuesday, January 26, 2016",,,,3.0000,2.0000,false,,7.0000,3.0000,,,1487.0000,1487.0000,,,,,06037,,3.0000,,,,7,34004152.0000,-118102856.0000,6251.0000,,,,,,0100,261,MNR1,060375321.012000,25953,3101,,96192,0.0000,,,,1.0000,,,1956.0000,,,88727.0000,108494.0000,2015.0000,19767.0000,2008.5601,,,60375321012000
10783098,-0.0274,"Tuesday, January 26, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1579.0000,1579.0000,,,,,06037,,2.0000,,,,7,34180748.0000,-118549544.0000,7678.0000,,,,,,0100,261,LAR1,060371331.003011,12447,3101,47950,96364,0.0000,,,,1.0000,,,1953.0000,,,102380.0000,170627.0000,2015.0000,68247.0000,6512.3198,,,60371331003011
14665634,-0.2120,"Tuesday, January 26, 2016",1,,,1.0000,2.0000,false,,,1.0000,,,880.0000,880.0000,,,,,06059,,1.0000,2.0000,0.0000,,24,33890792.0000,-117966456.0000,,,,,,,34,266,,060591106.051001,24812,1286,,97041,5.0000,,,,,,,1974.0000,1.0000,,70274.0000,152709.0000,2015.0000,82435.0000,2021.8400,,,60591106051001
14343219,0.0450,"Tuesday, January 26, 2016",13,,,2.5000,3.0000,false,,,2.5000,,,1841.0000,1841.0000,,,,,06059,,2.0000,1.0000,392.0000,,,33710180.0000,-117778872.0000,4750.0000,,,,,,122,261,,060590525.257006,52650,1286,276486,96954,7.0000,,1.0000,,,,,1985.0000,2.0000,,178634.0000,402410.0000,2015.0000,223776.0000,4343.5000,,,60590525257006
10936036,0.0119,"Tuesday, January 26, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1160.0000,1160.0000,,,,,06037,,2.0000,,,,7,34174192.0000,-118356784.0000,6127.0000,,,,,,0100,261,BUR1,060373112.001005,396054,3101,,96437,0.0000,,,,1.0000,,,1939.0000,,,89962.0000,449810.0000,2015.0000,359848.0000,5085.1499,,,60373112001005
12919198,0.0325,"Tuesday, January 26, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1170.0000,1170.0000,,,,,06037,,2.0000,,,,2,34094520.0000,-117919592.0000,6117.0000,,,,,,0100,261,LCA1YY,060374057.011007,24245,3101,,96473,0.0000,,,,1.0000,,,1956.0000,,,90954.0000,151583.0000,2015.0000,60629.0000,2118.3301,,,60374057011007
12266585,-0.0471,"Tuesday, January 26, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1246.0000,1246.0000,,,,,06037,,2.0000,,,,7,33912672.0000,-118250584.0000,5700.0000,,,,,,0100,261,CORL,060375412.003005,24174,3101,,96092,0.0000,,,,1.0000,,,1956.0000,,,98721.0000,171352.0000,2015.0000,72631.0000,3285.9099,,,60375412003005
11046999,0.1284,"Tuesday, January 26, 2016",1,,,3.0000,2.0000,false,,7.0000,3.0000,,,1275.0000,1275.0000,,,,,06037,,3.0000,,,,2,34236400.0000,-118463000.0000,39672.0000,,,,,,012C,266,LARD1.5,060371171.012000,12447,3101,13017,96369,0.0000,,,,1.0000,,,1985.0000,,,111104.0000,174727.0000,2015.0000,63623.0000,2131.7300,,,60371171012000
12266553,-0.0377,"Tuesday, January 26, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1540.0000,1540.0000,,,,,06037,,3.0000,,,,2,33913344.0000,-118249008.0000,5465.0000,,,,,,0100,261,COML,060375412.003003,24174,3101,,96092,0.0000,,,,1.0000,,,2003.0000,,,94267.0000,224694.0000,2015.0000,130427.0000,4089.1699,,,60375412003003
17194272,-0.0866,"Tuesday, January 26, 2016",,,,3.5000,5.0000,true,,,3.5000,,1544.0000,3167.0000,3167.0000,,,1544.0000,,06111,1.0000,3.0000,2.0000,696.0000,,,34173072.0000,-118966272.0000,12872.0000,1.0000,700.0000,,,1,1111,261,,061110058.022000,34278,2061,46736,96351,7.0000,,1.0000,,,135.0000,,2001.0000,2.0000,,341000.0000,975000.0000,2015.0000,634000.0000,10744.3203,,,61110058022000
11722283,0.0630,"Tuesday, January 26, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1062.0000,1062.0000,,,,,06037,,1.0000,,,,7,34027308.0000,-118362064.0000,3199.0000,,,,,,0100,261,LARD1.5,060372199.011003,12447,3101,268581,95997,0.0000,,,,1.0000,,,1931.0000,,,66000.0000,330000.0000,2015.0000,264000.0000,4050.2900,,,60372199011003
14409491,0.0129,"Tuesday, January 26, 2016",,,,2.5000,3.0000,false,,,2.5000,,,2591.0000,2591.0000,,,,,06059,,2.0000,3.0000,780.0000,,,33530024.0000,-117664264.0000,31000.0000,1.0000,,,,1,122,261,,060590320.611003,33840,1286,,96985,8.0000,,1.0000,,,,,1981.0000,1.0000,,321822.0000,864906.0000,2015.0000,543084.0000,9144.9199,,,60590320611003
12052262,-0.0356,"Tuesday, January 26, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1446.0000,1446.0000,,,,,06037,,2.0000,,,,7,34179100.0000,-118284224.0000,7816.0000,,,,,,0108,261,GLR1YY,060373014.002005,45457,3101,273617,96320,0.0000,,,,1.0000,,,1925.0000,,,225636.0000,645871.0000,2015.0000,420235.0000,7216.8398,,,60373014002005
12496976,0.0325,"Tuesday, January 26, 2016",,,,1.0000,3.0000,false,,7.0000,1.0000,,,946.0000,946.0000,,,,,06037,,1.0000,,,,7,33813376.0000,-118112208.0000,6222.0000,,,,,,0100,261,LBR1N,060375740.003005,46298,3101,276606,96242,0.0000,,,,1.0000,,,1953.0000,,,30168.0000,67265.0000,2015.0000,37097.0000,966.5600,,,60375740003005
14387349,-0.0294,"Tuesday, January 26, 2016",,,,3.0000,3.0000,false,,,3.0000,,,2650.0000,2650.0000,,,,,06059,,3.0000,2.0000,460.0000,,,33591944.0000,-117686360.0000,15300.0000,1.0000,,,,1,122,261,,060590423.271021,25458,1286,,96971,8.0000,,,,,,,1977.0000,2.0000,,141629.0000,191600.0000,2015.0000,49971.0000,1950.8800,,,60590423271021
14719377,0.0050,"Tuesday, January 26, 2016",,,,3.0000,3.0000,false,,,3.0000,,,1936.0000,1936.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33596280.0000,-117864464.0000,,,,,,,1,266,,060590627.024007,53571,1286,28119,96957,0.0000,,2.0000,,,,,2006.0000,,,298318.0000,1775000.0000,2015.0000,1476682.0000,19257.0801,,,60590627024007
12658256,-0.0481,"Tuesday, January 26, 2016",1,,,3.0000,3.0000,false,,10.0000,3.0000,,,2198.0000,2198.0000,,,,,06037,,3.0000,,,,2,33341880.0000,-118321856.0000,1982.0000,,,,,,0100,261,AVR2,060375990.001010,3491,3101,,96207,0.0000,,,,1.0000,,,1981.0000,,,327874.0000,814563.0000,2015.0000,486689.0000,11153.2598,,,60375990001010
12182032,-0.0450,"Tuesday, January 26, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1148.0000,1148.0000,,,,,06037,,1.0000,,,,7,33982596.0000,-118292912.0000,5355.0000,,,,,,0100,261,LAR2,060372371.012002,12447,3101,118208,96025,0.0000,,,,1.0000,,,1921.0000,,,10584.0000,32179.0000,2015.0000,21595.0000,2838.7700,,,60372371012002
